Variable / Field Name,Form Name
chrpharm_med1_past,past_pharmaceutical_treatment
chrpharm_med1_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med1_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med1_past,past_pharmaceutical_treatment
chrpharm_med1_onset_past,past_pharmaceutical_treatment
chrpharm_med1_offset_past,past_pharmaceutical_treatment
chrpharm_med1_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med1_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med1_use_past,past_pharmaceutical_treatment
chrpharm_med1_dosage_past,past_pharmaceutical_treatment
chrpharm_med1_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med1_invalid_past,past_pharmaceutical_treatment
chrpharm_med1_frequency_past,past_pharmaceutical_treatment
chrpharm_med1_datasource_past,past_pharmaceutical_treatment
chrpharm_med1_other_past,past_pharmaceutical_treatment
chrpharm_med1_comp_past,past_pharmaceutical_treatment
chrpharm_med1_indication_past,past_pharmaceutical_treatment
chrpharm_med1_other2_past,past_pharmaceutical_treatment
chrpharm_med1_comments_past,past_pharmaceutical_treatment
chrpharm_med1_add_past,past_pharmaceutical_treatment
chrpharm_med2_past,past_pharmaceutical_treatment
chrpharm_med2_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med2_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med2_past,past_pharmaceutical_treatment
chrpharm_med2_onset_past,past_pharmaceutical_treatment
chrpharm_med2_offset_past,past_pharmaceutical_treatment
chrpharm_med2_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med2_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med2_use_past,past_pharmaceutical_treatment
chrpharm_med2_dosage_past,past_pharmaceutical_treatment
chrpharm_med2_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med2_invalid_past,past_pharmaceutical_treatment
chrpharm_med2_frequency_past,past_pharmaceutical_treatment
chrpharm_med2_datasource_past,past_pharmaceutical_treatment
chrpharm_med2_other_past,past_pharmaceutical_treatment
chrpharm_med2_comp_past,past_pharmaceutical_treatment
chrpharm_med2_indication_past,past_pharmaceutical_treatment
chrpharm_med2_other2_past,past_pharmaceutical_treatment
chrpharm_med2_comments_past,past_pharmaceutical_treatment
chrpharm_med2_add_past,past_pharmaceutical_treatment
chrpharm_med3_past,past_pharmaceutical_treatment
chrpharm_med3_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med3_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med3_past,past_pharmaceutical_treatment
chrpharm_med3_onset_past,past_pharmaceutical_treatment
chrpharm_med3_offset_past,past_pharmaceutical_treatment
chrpharm_med3_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med3_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med3_use_past,past_pharmaceutical_treatment
chrpharm_med3_dosage_past,past_pharmaceutical_treatment
chrpharm_med3_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med3_invalid_past,past_pharmaceutical_treatment
chrpharm_med3_frequency_past,past_pharmaceutical_treatment
chrpharm_med3_datasource_past,past_pharmaceutical_treatment
chrpharm_med3_other_past,past_pharmaceutical_treatment
chrpharm_med3_comp_past,past_pharmaceutical_treatment
chrpharm_med3_indication_past,past_pharmaceutical_treatment
chrpharm_med3_other2_past,past_pharmaceutical_treatment
chrpharm_med3_comments_past,past_pharmaceutical_treatment
chrpharm_med3_add_past,past_pharmaceutical_treatment
chrpharm_med4_past,past_pharmaceutical_treatment
chrpharm_med4_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med4_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med4_past,past_pharmaceutical_treatment
chrpharm_med4_onset_past,past_pharmaceutical_treatment
chrpharm_med4_offset_past,past_pharmaceutical_treatment
chrpharm_med4_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med4_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med4_use_past,past_pharmaceutical_treatment
chrpharm_med4_dosage_past,past_pharmaceutical_treatment
chrpharm_med4_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med4_invalid_past,past_pharmaceutical_treatment
chrpharm_med4_frequency_past,past_pharmaceutical_treatment
chrpharm_med4_datasource_past,past_pharmaceutical_treatment
chrpharm_med4_other_past,past_pharmaceutical_treatment
chrpharm_med4_comp_past,past_pharmaceutical_treatment
chrpharm_med4_indication_past,past_pharmaceutical_treatment
chrpharm_med4_other2_past,past_pharmaceutical_treatment
chrpharm_med4_comments_past,past_pharmaceutical_treatment
chrpharm_med4_add_past,past_pharmaceutical_treatment
chrpharm_med5_past,past_pharmaceutical_treatment
chrpharm_med5_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med5_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med5_past,past_pharmaceutical_treatment
chrpharm_med5_onset_past,past_pharmaceutical_treatment
chrpharm_med5_offset_past,past_pharmaceutical_treatment
chrpharm_med5_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med5_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med5_use_past,past_pharmaceutical_treatment
chrpharm_med5_dosage_past,past_pharmaceutical_treatment
chrpharm_med5_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med5_invalid_past,past_pharmaceutical_treatment
chrpharm_med5_frequency_past,past_pharmaceutical_treatment
chrpharm_med5_datasource_past,past_pharmaceutical_treatment
chrpharm_med5_other_past,past_pharmaceutical_treatment
chrpharm_med5_comp_past,past_pharmaceutical_treatment
chrpharm_med5_indication_past,past_pharmaceutical_treatment
chrpharm_med5_other2_past,past_pharmaceutical_treatment
chrpharm_med5_comments_past,past_pharmaceutical_treatment
chrpharm_med5_add_past,past_pharmaceutical_treatment
chrpharm_med6_past,past_pharmaceutical_treatment
chrpharm_med6_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med6_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med6_past,past_pharmaceutical_treatment
chrpharm_med6_onset_past,past_pharmaceutical_treatment
chrpharm_med6_offset_past,past_pharmaceutical_treatment
chrpharm_med6_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med6_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med6_use_past,past_pharmaceutical_treatment
chrpharm_med6_dosage_past,past_pharmaceutical_treatment
chrpharm_med6_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med6_invalid_past,past_pharmaceutical_treatment
chrpharm_med6_frequency_past,past_pharmaceutical_treatment
chrpharm_med6_datasource_past,past_pharmaceutical_treatment
chrpharm_med6_other_past,past_pharmaceutical_treatment
chrpharm_med6_comp_past,past_pharmaceutical_treatment
chrpharm_med6_indication_past,past_pharmaceutical_treatment
chrpharm_med6_other2_past,past_pharmaceutical_treatment
chrpharm_med6_comments_past,past_pharmaceutical_treatment
chrpharm_med6_add_past,past_pharmaceutical_treatment
chrpharm_med7_past,past_pharmaceutical_treatment
chrpharm_med7_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med7_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med7_past,past_pharmaceutical_treatment
chrpharm_med7_onset_past,past_pharmaceutical_treatment
chrpharm_med7_offset_past,past_pharmaceutical_treatment
chrpharm_med7_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med7_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med7_use_past,past_pharmaceutical_treatment
chrpharm_med7_indication_past,past_pharmaceutical_treatment
chrpharm_med7_dosage_past,past_pharmaceutical_treatment
chrpharm_med7_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med7_invalid_past,past_pharmaceutical_treatment
chrpharm_med7_frequency_past,past_pharmaceutical_treatment
chrpharm_med7_datasource_past,past_pharmaceutical_treatment
chrpharm_med7_other_past,past_pharmaceutical_treatment
chrpharm_med7_comp_past,past_pharmaceutical_treatment
chrpharm_med7_other2_past,past_pharmaceutical_treatment
chrpharm_med7_comments_past,past_pharmaceutical_treatment
chrpharm_med7_add_past,past_pharmaceutical_treatment
chrpharm_med8_past,past_pharmaceutical_treatment
chrpharm_med8_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med8_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med8_past,past_pharmaceutical_treatment
chrpharm_med8_onset_past,past_pharmaceutical_treatment
chrpharm_med8_offset_past,past_pharmaceutical_treatment
chrpharm_med8_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med8_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med8_use_past,past_pharmaceutical_treatment
chrpharm_med8_indication_past,past_pharmaceutical_treatment
chrpharm_med8_dosage_past,past_pharmaceutical_treatment
chrpharm_med8_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med8_invalid_past,past_pharmaceutical_treatment
chrpharm_med8_frequency_past,past_pharmaceutical_treatment
chrpharm_med8_datasource_past,past_pharmaceutical_treatment
chrpharm_med8_other_past,past_pharmaceutical_treatment
chrpharm_med8_comp_past,past_pharmaceutical_treatment
chrpharm_med8_other2_past,past_pharmaceutical_treatment
chrpharm_med8_comments_past,past_pharmaceutical_treatment
chrpharm_med8_add_past,past_pharmaceutical_treatment
chrpharm_med9_past,past_pharmaceutical_treatment
chrpharm_med9_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med9_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med9_past,past_pharmaceutical_treatment
chrpharm_med9_onset_past,past_pharmaceutical_treatment
chrpharm_med9_offset_past,past_pharmaceutical_treatment
chrpharm_med9_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med9_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med9_use_past,past_pharmaceutical_treatment
chrpharm_med9_indication_past,past_pharmaceutical_treatment
chrpharm_med9_dosage_past,past_pharmaceutical_treatment
chrpharm_med9_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med9_invalid_past,past_pharmaceutical_treatment
chrpharm_med9_frequency_past,past_pharmaceutical_treatment
chrpharm_med9_datasource_past,past_pharmaceutical_treatment
chrpharm_med9_other_past,past_pharmaceutical_treatment
chrpharm_med9_comp_past,past_pharmaceutical_treatment
chrpharm_med9_other2_past,past_pharmaceutical_treatment
chrpharm_med9_comments_past,past_pharmaceutical_treatment
chrpharm_med9_add_past,past_pharmaceutical_treatment
chrpharm_med10_past,past_pharmaceutical_treatment
chrpharm_med10_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med10_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med10_past,past_pharmaceutical_treatment
chrpharm_med10_onset_past,past_pharmaceutical_treatment
chrpharm_med10_offset_past,past_pharmaceutical_treatment
chrpharm_med10_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med10_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med10_use_past,past_pharmaceutical_treatment
chrpharm_med10_indication_past,past_pharmaceutical_treatment
chrpharm_med10_dosage_past,past_pharmaceutical_treatment
chrpharm_med10_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med10_invalid_past,past_pharmaceutical_treatment
chrpharm_med10_frequency_past,past_pharmaceutical_treatment
chrpharm_med10_datasource_past,past_pharmaceutical_treatment
chrpharm_med10_other_past,past_pharmaceutical_treatment
chrpharm_med10_comp_past,past_pharmaceutical_treatment
chrpharm_med10_other2_past,past_pharmaceutical_treatment
chrpharm_med10_comments_past,past_pharmaceutical_treatment
chrpharm_med10_add_past,past_pharmaceutical_treatment
chrpharm_med11_past,past_pharmaceutical_treatment
chrpharm_med11_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med11_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med11_past,past_pharmaceutical_treatment
chrpharm_med11_onset_past,past_pharmaceutical_treatment
chrpharm_med11_offset_past,past_pharmaceutical_treatment
chrpharm_med11_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med11_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med11_use_past,past_pharmaceutical_treatment
chrpharm_med11_indication_past,past_pharmaceutical_treatment
chrpharm_med11_dosage_past,past_pharmaceutical_treatment
chrpharm_med11_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med11_invalid_past,past_pharmaceutical_treatment
chrpharm_med11_frequency_past,past_pharmaceutical_treatment
chrpharm_med11_datasource_past,past_pharmaceutical_treatment
chrpharm_med11_other_past,past_pharmaceutical_treatment
chrpharm_med11_comp_past,past_pharmaceutical_treatment
chrpharm_med11_other2_past,past_pharmaceutical_treatment
chrpharm_med11_comments_past,past_pharmaceutical_treatment
chrpharm_med11_add_past,past_pharmaceutical_treatment
chrpharm_med12_past,past_pharmaceutical_treatment
chrpharm_med12_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med12_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med12_past,past_pharmaceutical_treatment
chrpharm_med12_onset_past,past_pharmaceutical_treatment
chrpharm_med12_offset_past,past_pharmaceutical_treatment
chrpharm_med12_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med12_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med12_use_past,past_pharmaceutical_treatment
chrpharm_med12_indication_past,past_pharmaceutical_treatment
chrpharm_med12_dosage_past,past_pharmaceutical_treatment
chrpharm_med12_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med12_invalid_past,past_pharmaceutical_treatment
chrpharm_med12_frequency_past,past_pharmaceutical_treatment
chrpharm_med12_datasource_past,past_pharmaceutical_treatment
chrpharm_med12_other_past,past_pharmaceutical_treatment
chrpharm_med12_comp_past,past_pharmaceutical_treatment
chrpharm_med12_other2_past,past_pharmaceutical_treatment
chrpharm_med12_comments_past,past_pharmaceutical_treatment
chrpharm_med12_add_past,past_pharmaceutical_treatment
chrpharm_med13_past,past_pharmaceutical_treatment
chrpharm_med13_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med13_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med13_past,past_pharmaceutical_treatment
chrpharm_med13_onset_past,past_pharmaceutical_treatment
chrpharm_med13_offset_past,past_pharmaceutical_treatment
chrpharm_med13_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med13_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med13_use_past,past_pharmaceutical_treatment
chrpharm_med13_dosage_past,past_pharmaceutical_treatment
chrpharm_med13_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med13_invalid_past,past_pharmaceutical_treatment
chrpharm_med13_frequency_past,past_pharmaceutical_treatment
chrpharm_med13_datasource_past,past_pharmaceutical_treatment
chrpharm_med13_other_past,past_pharmaceutical_treatment
chrpharm_med13_comp_past,past_pharmaceutical_treatment
chrpharm_med13_indication_past,past_pharmaceutical_treatment
chrpharm_med13_other2_past,past_pharmaceutical_treatment
chrpharm_med13_comments_past,past_pharmaceutical_treatment
chrpharm_med13_add_past,past_pharmaceutical_treatment
chrpharm_med14_past,past_pharmaceutical_treatment
chrpharm_med14_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med14_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med14_past,past_pharmaceutical_treatment
chrpharm_med14_onset_past,past_pharmaceutical_treatment
chrpharm_med14_offset_past,past_pharmaceutical_treatment
chrpharm_med14_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med14_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med14_use_past,past_pharmaceutical_treatment
chrpharm_med14_dosage_past,past_pharmaceutical_treatment
chrpharm_med14_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med14_invalid_past,past_pharmaceutical_treatment
chrpharm_med14_frequency_past,past_pharmaceutical_treatment
chrpharm_med14_datasource_past,past_pharmaceutical_treatment
chrpharm_med14_other_past,past_pharmaceutical_treatment
chrpharm_med14_comp_past,past_pharmaceutical_treatment
chrpharm_med14_indication_past,past_pharmaceutical_treatment
chrpharm_med14_other2_past,past_pharmaceutical_treatment
chrpharm_med14_comments_past,past_pharmaceutical_treatment
chrpharm_med14_add_past,past_pharmaceutical_treatment
chrpharm_med15_past,past_pharmaceutical_treatment
chrpharm_med15_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med15_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med15_past,past_pharmaceutical_treatment
chrpharm_med15_onset_past,past_pharmaceutical_treatment
chrpharm_med15_offset_past,past_pharmaceutical_treatment
chrpharm_med15_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med15_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med15_use_past,past_pharmaceutical_treatment
chrpharm_med15_dosage_past,past_pharmaceutical_treatment
chrpharm_med15_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med15_invalid_past,past_pharmaceutical_treatment
chrpharm_med15_frequency_past,past_pharmaceutical_treatment
chrpharm_med15_datasource_past,past_pharmaceutical_treatment
chrpharm_med15_other_past,past_pharmaceutical_treatment
chrpharm_med15_comp_past,past_pharmaceutical_treatment
chrpharm_med15_indication_past,past_pharmaceutical_treatment
chrpharm_med15_other2_past,past_pharmaceutical_treatment
chrpharm_med15_comments_past,past_pharmaceutical_treatment
chrpharm_med15_add_past,past_pharmaceutical_treatment
chrpharm_med16_past,past_pharmaceutical_treatment
chrpharm_med16_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med16_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med16_past,past_pharmaceutical_treatment
chrpharm_med16_onset_past,past_pharmaceutical_treatment
chrpharm_med16_offset_past,past_pharmaceutical_treatment
chrpharm_med16_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med16_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med16_use_past,past_pharmaceutical_treatment
chrpharm_med16_dosage_past,past_pharmaceutical_treatment
chrpharm_med16_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med16_invalid_past,past_pharmaceutical_treatment
chrpharm_med16_frequency_past,past_pharmaceutical_treatment
chrpharm_med16_datasource_past,past_pharmaceutical_treatment
chrpharm_med16_other_past,past_pharmaceutical_treatment
chrpharm_med16_comp_past,past_pharmaceutical_treatment
chrpharm_med16_indication_past,past_pharmaceutical_treatment
chrpharm_med16_other2_past,past_pharmaceutical_treatment
chrpharm_med16_comments_past,past_pharmaceutical_treatment
chrpharm_med16_add_past,past_pharmaceutical_treatment
chrpharm_med17_past,past_pharmaceutical_treatment
chrpharm_med17_name_past,past_pharmaceutical_treatment
